CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
620222174,09/30/2016,15:00:00,09/30/2016,15:10:00,09/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,GROCERY/BODEGA,,,1008683,186426,40.67834756,-73.91191358,"(40.67834756, -73.91191358)"
870571867,09/30/2016,15:00:00,09/30/2016,15:30:00,09/30/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE - APT. HOUSE,,,1006631,192820,40.695903046,-73.919290376,"(40.695903046, -73.919290376)"
453245451,09/30/2016,15:00:00,09/30/2016,21:10:00,09/30/2016,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,INSIDE,RESIDENCE-HOUSE,,,1034786,215438,40.757867838,-73.817587286,"(40.757867838, -73.817587286)"
490451782,09/30/2016,15:00:00,09/30/2016,18:00:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,49,INSIDE,RESIDENCE - APT. HOUSE,,,1028121,251461,40.856776449,-73.841409732,"(40.856776449, -73.841409732)"
177063441,09/30/2016,15:00:00,09/30/2016,16:00:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,BROOKLYN,90,INSIDE,RESIDENCE - PUBLIC HOUSING,,TAYLOR STREET-WYTHE AVENUE,993850,195755,40.703982028,-73.96537743,"(40.703982028, -73.96537743)"
166319172,09/30/2016,15:00:00,09/30/2016,23:15:00,09/30/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,81,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1001974,191809,40.693138637,-73.93608725,"(40.693138637, -73.93608725)"
666126588,09/30/2016,15:00:00,09/30/2016,17:00:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. TRANSIT POLICE,BROOKLYN,75,,TRANSIT - NYC SUBWAY,,,1011975,185903,40.676902346,-73.900047151,"(40.676902346, -73.900047151)"
361070040,09/30/2016,15:00:00,09/30/2016,15:05:00,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,,STREET,,,1020752,211206,40.746321155,-73.868267131,"(40.746321155, -73.868267131)"
409562905,09/30/2016,15:00:00,09/30/2016,15:30:00,09/30/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,STREET,,,961580,163524,40.615491223,-74.08165623,"(40.615491223, -74.08165623)"
819194883,09/30/2016,14:50:00,09/30/2016,14:55:00,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,,STREET,,,996684,238064,40.820105814,-73.955077885,"(40.820105814, -73.955077885)"
514922733,09/30/2016,14:50:00,,,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE-HOUSE,,,1046922,183917,40.671272809,-73.77407494,"(40.671272809, -73.77407494)"
900166495,09/30/2016,14:50:00,09/30/2016,15:00:00,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,RESIDENCE - APT. HOUSE,,,986665,217198,40.762842676,-73.991283648,"(40.762842676, -73.991283648)"
816491801,09/30/2016,14:50:00,,,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,,HIGHWAY/PARKWAY,,,1031748,242912,40.833293226,-73.828358873,"(40.833293226, -73.828358873)"
706760845,09/30/2016,14:50:00,09/30/2016,15:00:00,09/30/2016,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. TRANSIT POLICE,BROOKLYN,73,,TRANSIT - NYC SUBWAY,,,1010719,186857,40.679524703,-73.904571538,"(40.679524703, -73.904571538)"
960962394,09/30/2016,14:47:00,09/30/2016,15:40:00,09/30/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,PUBLIC SCHOOL,,,985197,210830,40.745364409,-73.996583812,"(40.745364409, -73.996583812)"
801773277,09/30/2016,14:45:00,09/30/2016,14:50:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,68,INSIDE,CHAIN STORE,,,976676,165942,40.622153897,-74.027284856,"(40.622153897, -74.027284856)"
196763704,09/30/2016,14:45:00,09/30/2016,14:46:00,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,90,,STREET,,,996210,198116,40.710459542,-73.956861502,"(40.710459542, -73.956861502)"
552061156,09/30/2016,14:45:00,09/30/2016,14:50:00,09/30/2016,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,RESIDENCE - APT. HOUSE,,,987852,160958,40.608476353,-73.987028807,"(40.608476353, -73.987028807)"
321880444,09/30/2016,14:40:00,,,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE-HOUSE,,,1046922,183917,40.671272809,-73.77407494,"(40.671272809, -73.77407494)"
965525042,09/30/2016,14:40:00,09/30/2016,14:50:00,09/30/2016,105,ROBBERY,363,"ROBBERY,BAR/RESTAURANT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESTAURANT/DINER,,,986387,204822,40.728873724,-73.992291119,"(40.728873724, -73.992291119)"
982493694,09/30/2016,14:40:00,09/30/2016,14:45:00,09/30/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,FRONT OF,STREET,,,1005202,253699,40.863003221,-73.924253843,"(40.863003221, -73.924253843)"
511020123,09/30/2016,14:40:00,09/30/2016,15:01:00,09/30/2016,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,BANK,,,986650,212527,40.750021973,-73.991339463,"(40.750021973, -73.991339463)"
198206950,09/30/2016,14:40:00,09/30/2016,14:45:00,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,,STREET,,,1027726,255386,40.867551328,-73.842812176,"(40.867551328, -73.842812176)"
240306280,09/30/2016,14:40:00,,,09/30/2016,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,94,FRONT OF,PUBLIC SCHOOL,,,996692,199879,40.715297892,-73.955119661,"(40.715297892, -73.955119661)"
547639433,09/30/2016,14:40:00,09/30/2016,14:44:00,09/30/2016,233,SEX CRIMES,681,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,,STREET,,,,,,,
491763862,09/30/2016,14:30:00,,,09/30/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,1000619,236799,40.81662733,-73.940863969,"(40.81662733, -73.940863969)"
176283825,09/30/2016,14:30:00,09/30/2016,14:35:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,INSIDE,FOOD SUPERMARKET,,,1012237,249404,40.851195238,-73.89883821,"(40.851195238, -73.89883821)"
202696108,09/30/2016,14:30:00,,,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,1000619,236799,40.81662733,-73.940863969,"(40.81662733, -73.940863969)"
118985548,09/30/2016,14:30:00,,,09/30/2016,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,100,INSIDE,RESIDENCE-HOUSE,,,1006483,143764,40.561255093,-73.919985685,"(40.561255093, -73.919985685)"
797769394,09/30/2016,14:30:00,09/30/2016,14:45:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,CHAIN STORE,,,981309,197980,40.710093847,-74.01060963,"(40.710093847, -74.01060963)"
123292436,09/30/2016,14:30:00,09/30/2016,14:45:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,CHAIN STORE,,,981309,197980,40.710093847,-74.01060963,"(40.710093847, -74.01060963)"
383739466,09/30/2016,14:30:00,,,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,32,FRONT OF,RESIDENCE - APT. HOUSE,,,1000278,235312,40.812546556,-73.942099475,"(40.812546556, -73.942099475)"
228776186,09/30/2016,14:30:00,09/30/2016,14:50:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,SHOE,,,999501,227549,40.791240623,-73.944924059,"(40.791240623, -73.944924059)"
416961485,09/30/2016,14:30:00,09/30/2016,14:35:00,09/30/2016,109,GRAND LARCENY,415,"LARCENY,GRAND FROM PERSON,PICK",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,,BUS (NYC TRANSIT),,,1017650,257603,40.873680184,-73.879231267,"(40.873680184, -73.879231267)"
989408920,09/30/2016,14:30:00,09/30/2016,14:40:00,09/30/2016,359,OFFENSES AGAINST PUBLIC ADMINI,748,"CONTEMPT,CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,26,INSIDE,RESIDENCE - PUBLIC HOUSING,,,996660,235154,40.812118713,-73.955169976,"(40.812118713, -73.955169976)"
673747311,09/30/2016,14:30:00,09/30/2016,14:35:00,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,,STREET,,,1003540,217809,40.764499002,-73.930365598,"(40.764499002, -73.930365598)"
562443706,09/30/2016,14:30:00,09/30/2016,14:45:00,09/30/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,23,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,999998,226211,40.787567301,-73.943132332,"(40.787567301, -73.943132332)"
657819231,09/30/2016,14:27:00,09/30/2016,14:30:00,09/30/2016,109,GRAND LARCENY,404,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,,STREET,,,1030895,263280,40.8892017,-73.831299587,"(40.8892017, -73.831299587)"
639061898,09/30/2016,14:25:00,09/30/2016,14:45:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,68,INSIDE,DRUG STORE,,,977672,170323,40.634179618,-74.02370129,"(40.634179618, -74.02370129)"
125226540,09/30/2016,14:20:00,09/30/2016,14:36:00,09/30/2016,105,ROBBERY,361,"ROBBERY,BANK",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,BANK,,,993506,217777,40.764427367,-73.966587832,"(40.764427367, -73.966587832)"
474563521,09/30/2016,14:20:00,09/30/2016,14:28:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,FOOD SUPERMARKET,,,998588,172194,40.639305956,-73.948339154,"(40.639305956, -73.948339154)"
100688726,09/30/2016,14:20:00,09/30/2016,14:26:00,09/30/2016,126,MISCELLANEOUS PENAL LAW,117,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,94,INSIDE,RESIDENCE - PUBLIC HOUSING,,COOPER PARK,1001769,200786,40.717778794,-73.936803142,"(40.717778794, -73.936803142)"
918422441,09/30/2016,14:20:00,09/30/2016,14:25:00,09/30/2016,117,DANGEROUS DRUGS,501,"CONTROLLED SUBSTANCE,POSSESS.",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE - APT. HOUSE,,,1019596,213314,40.752111774,-73.872428005,"(40.752111774, -73.872428005)"
187254453,09/30/2016,14:15:00,09/30/2016,14:19:00,09/30/2016,109,GRAND LARCENY,433,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,78,INSIDE,CLOTHING/BOUTIQUE,,,987424,182090,40.666479358,-73.988560316,"(40.666479358, -73.988560316)"
225411598,09/30/2016,14:15:00,09/30/2016,15:45:00,09/30/2016,109,GRAND LARCENY,410,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,INSIDE,DEPARTMENT STORE,,,1009690,257590,40.873671035,-73.908013649,"(40.873671035, -73.908013649)"
194702043,09/30/2016,14:15:00,,,09/30/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,RESIDENCE-HOUSE,,,952056,145450,40.565852258,-74.115874454,"(40.565852258, -74.115874454)"
735572234,09/30/2016,14:15:00,09/30/2016,14:20:00,09/30/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,121,FRONT OF,OTHER,,,940599,167433,40.626142073,-74.157252583,"(40.626142073, -74.157252583)"
700625633,09/30/2016,14:15:00,09/30/2016,15:30:00,09/30/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,INSIDE,RESIDENCE - APT. HOUSE,,,1016293,250009,40.852841995,-73.88417431,"(40.852841995, -73.88417431)"
513527985,09/30/2016,14:13:00,09/30/2016,14:20:00,09/30/2016,109,GRAND LARCENY,401,"LARCENY,GRAND BY ACQUIRING LOS",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,FRONT OF,TAXI/LIVERY (UNLICENSED),,,982351,201758,40.72046384,-74.006852204,"(40.72046384, -74.006852204)"
360098031,09/30/2016,14:10:00,09/30/2016,14:12:00,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,114,OBSTR BREATH/CIRCUL,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,23,INSIDE,RESIDENCE - PUBLIC HOUSING,,,997920,227368,40.790746414,-73.950634042,"(40.790746414, -73.950634042)"
281613017,09/30/2016,14:10:00,09/30/2016,14:30:00,09/30/2016,109,GRAND LARCENY,411,"LARCENY,GRAND FROM EATERY, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,50,INSIDE,FAST FOOD,,,1009119,257822,40.874309431,-73.910077449,"(40.874309431, -73.910077449)"
558600494,09/30/2016,14:10:00,,,09/30/2016,359,OFFENSES AGAINST PUBLIC ADMINI,750,RESISTING ARREST,COMPLETED,MISDEMEANOR,OTHER,BROOKLYN,84,INSIDE,STREET,,,987309,190698,40.690106415,-73.988970943,"(40.690106415, -73.988970943)"
190532446,09/30/2016,14:05:00,09/30/2016,14:25:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,INSIDE,DEPARTMENT STORE,,,1029529,239356,40.823544692,-73.836401609,"(40.823544692, -73.836401609)"
547119926,09/30/2016,14:00:00,09/30/2016,14:06:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,INSIDE,DRUG STORE,,,1039793,195661,40.703554914,-73.799677386,"(40.703554914, -73.799677386)"
181119523,09/30/2016,14:00:00,09/30/2016,14:15:00,09/30/2016,359,OFFENSES AGAINST PUBLIC ADMINI,750,RESISTING ARREST,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,105,,STREET,,,1053088,187992,40.682411925,-73.751805598,"(40.682411925, -73.751805598)"
175528624,09/30/2016,14:00:00,09/30/2016,14:30:00,09/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,100,REAR OF,RESIDENCE - APT. HOUSE,,,1034281,151911,40.583503709,-73.819881618,"(40.583503709, -73.819881618)"
621593327,09/30/2016,14:00:00,09/30/2016,19:00:00,09/30/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,,,994000,230435,40.799169693,-73.964786154,"(40.799169693, -73.964786154)"
207138927,09/24/2016,20:00:00,09/24/2016,21:00:00,09/27/2016,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,OTHER,,,,,,,
130617824,09/30/2016,14:00:00,,,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,999783,242701,40.832828153,-73.943870584,"(40.832828153, -73.943870584)"
314764866,09/30/2016,14:00:00,09/30/2016,14:00:00,09/30/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,RESTAURANT/DINER,,,988341,212669,40.750411107,-73.985236286,"(40.750411107, -73.985236286)"
910567358,09/30/2016,14:00:00,,,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,999783,242701,40.832828153,-73.943870584,"(40.832828153, -73.943870584)"
186428238,09/30/2016,13:50:00,09/30/2016,13:55:00,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,FRONT OF,STREET,,,1009340,185695,40.676339293,-73.909547632,"(40.676339293, -73.909547632)"
534052711,09/30/2016,13:50:00,09/30/2016,13:57:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,CLOTHING/BOUTIQUE,,,985309,203065,40.724051381,-73.996180836,"(40.724051381, -73.996180836)"
721016844,09/30/2016,13:45:00,09/30/2016,13:50:00,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,BRONX,44,,TRANSIT - NYC SUBWAY,,,1006032,243764,40.83573258,-73.921285426,"(40.83573258, -73.921285426)"
418409697,09/30/2016,13:45:00,09/30/2016,16:04:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,CLOTHING/BOUTIQUE,,,984771,203480,40.725190503,-73.998121775,"(40.725190503, -73.998121775)"
834409899,09/30/2016,13:44:00,09/30/2016,14:16:00,09/30/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE - APT. HOUSE,,,1026132,244970,40.83897025,-73.848640408,"(40.83897025, -73.848640408)"
321451005,09/30/2016,13:35:00,,,09/30/2016,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,CONSTRUCTION SITE,,,987994,151818,40.583388831,-73.986522456,"(40.583388831, -73.986522456)"
408789470,09/30/2016,13:30:00,09/30/2016,13:40:00,09/30/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,HOTEL/MOTEL,,,986484,211297,40.746645976,-73.991938992,"(40.746645976, -73.991938992)"
581395099,09/30/2016,13:30:00,09/30/2016,17:00:00,09/30/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1002653,249241,40.850773028,-73.933481459,"(40.850773028, -73.933481459)"
104437784,09/30/2016,13:30:00,09/30/2016,13:48:00,09/30/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE - APT. HOUSE,,,1032796,245109,40.839317645,-73.824555846,"(40.839317645, -73.824555846)"
134029756,09/30/2016,13:30:00,09/30/2016,13:45:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,TELECOMM. STORE,,,1001113,246024,40.841946385,-73.939056073,"(40.841946385, -73.939056073)"
889803869,09/30/2016,13:30:00,09/30/2016,13:40:00,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,FRONT OF,RESIDENCE-HOUSE,,,1004997,245373,40.84015131,-73.925020741,"(40.84015131, -73.925020741)"
918161029,09/30/2016,13:25:00,09/30/2016,13:30:00,09/30/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,28,INSIDE,RESIDENCE - PUBLIC HOUSING,,,998753,230407,40.799086317,-73.947619211,"(40.799086317, -73.947619211)"
546853732,09/30/2016,13:22:00,,,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,DEPARTMENT STORE,,,987220,212676,40.750430768,-73.989282176,"(40.750430768, -73.989282176)"
976102800,09/30/2016,13:20:00,09/30/2016,13:49:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,INSIDE,DEPARTMENT STORE,,,1030197,213404,40.752310072,-73.834165545,"(40.752310072, -73.834165545)"
833166116,09/30/2016,13:20:00,09/30/2016,13:20:00,09/30/2016,359,OFFENSES AGAINST PUBLIC ADMINI,750,RESISTING ARREST,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE - APT. HOUSE,,,1019596,213314,40.752111774,-73.872428005,"(40.752111774, -73.872428005)"
756648688,09/30/2016,13:20:00,09/30/2016,13:40:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,DEPARTMENT STORE,,,987220,212676,40.750430768,-73.989282176,"(40.750430768, -73.989282176)"
226949456,09/30/2016,13:15:00,09/30/2016,13:20:00,09/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66,FRONT OF,STREET,,,982718,171590,40.637659575,-74.005521366,"(40.637659575, -74.005521366)"
348474501,09/30/2016,13:15:00,09/30/2016,13:20:00,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,,OTHER,,,1005981,245427,40.840297157,-73.921464342,"(40.840297157, -73.921464342)"
439235235,09/30/2016,13:13:00,09/30/2016,13:56:00,09/30/2016,355,OFFENSES AGAINST THE PERSON,115,RECKLESS ENDANGERMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,63,INSIDE,RESIDENCE-HOUSE,,,999852,167311,40.625901019,-73.943796032,"(40.625901019, -73.943796032)"
309721905,09/30/2016,13:10:00,09/30/2016,13:11:00,09/30/2016,109,GRAND LARCENY,404,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,104,,PARK/PLAYGROUND,GROVER CLEVELAND PLAYGROUND,,1009211,198347,40.711066457,-73.909965819,"(40.711066457, -73.909965819)"
